timestamp;formatted_timestamp;meter_reading;consumption
29.04.2023 20:45:18;2023-04-29 20:45:18;899411;5
29.04.2023 21:00:18;2023-04-29 21:00:18;899416;5
29.04.2023 21:15:18;2023-04-29 21:15:18;899421;5
29.04.2023 21:30:18;2023-04-29 21:30:18;899425;5
29.04.2023 21:45:18;2023-04-29 21:45:18;899430;5
29.04.2023 22:00:18;2023-04-29 22:00:18;899434;5
29.04.2023 22:15:18;2023-04-29 22:15:18;899439;5
29.04.2023 22:30:18;2023-04-29 22:30:18;899444;5
29.04.2023 22:45:18;2023-04-29 22:45:18;899448;5
29.04.2023 23:00:18;2023-04-29 23:00:18;899453;5
29.04.2023 23:15:18;2023-04-29 23:15:18;899457;4
29.04.2023 23:30:18;2023-04-29 23:30:18;899461;4
29.04.2023 23:45:18;2023-04-29 23:45:18;899466;4
30.04.2023 00:01:12;2023-04-30 00:01:12;899470;5
30.04.2023 00:16:12;2023-04-30 00:16:12;899475;5
30.04.2023 00:31:12;2023-04-30 00:31:12;899479;4
30.04.2023 00:45:18;2023-04-30 00:45:18;899483;4
30.04.2023 01:00:16;2023-04-30 01:00:16;899488;4
30.04.2023 01:15:18;2023-04-30 01:15:18;899492;4
30.04.2023 01:30:19;2023-04-30 01:30:19;899496;4
30.04.2023 01:45:18;2023-04-30 01:45:18;899501;4
30.04.2023 02:00:18;2023-04-30 02:00:18;899505;4
30.04.2023 02:15:18;2023-04-30 02:15:18;899509;4
30.04.2023 02:30:18;2023-04-30 02:30:18;899514;4
30.04.2023 02:45:18;2023-04-30 02:45:18;899518;4
30.04.2023 03:00:18;2023-04-30 03:00:18;899522;4
30.04.2023 03:15:18;2023-04-30 03:15:18;899527;4
30.04.2023 03:30:18;2023-04-30 03:30:18;899531;4
30.04.2023 03:45:18;2023-04-30 03:45:18;899535;4
30.04.2023 04:00:18;2023-04-30 04:00:18;899540;4
30.04.2023 04:15:18;2023-04-30 04:15:18;899544;4
30.04.2023 04:30:18;2023-04-30 04:30:18;899548;4
30.04.2023 04:45:18;2023-04-30 04:45:18;899553;4
30.04.2023 05:00:18;2023-04-30 05:00:18;899557;4
30.04.2023 05:15:18;2023-04-30 05:15:18;899562;5
30.04.2023 05:30:18;2023-04-30 05:30:18;899566;4
30.04.2023 05:45:18;2023-04-30 05:45:18;899571;4
30.04.2023 06:00:18;2023-04-30 06:00:18;899575;4
30.04.2023 06:15:18;2023-04-30 06:15:18;899579;4
30.04.2023 06:30:18;2023-04-30 06:30:18;899583;4
30.04.2023 06:45:18;2023-04-30 06:45:18;899586;3
30.04.2023 07:00:18;2023-04-30 07:00:18;899589;3
30.04.2023 07:15:18;2023-04-30 07:15:18;899592;2
30.04.2023 07:30:18;2023-04-30 07:30:18;899593;2
30.04.2023 07:45:18;2023-04-30 07:45:18;899594;1
30.04.2023 08:00:18;2023-04-30 08:00:18;899594;0
30.04.2023 08:15:18;2023-04-30 08:15:18;899594;0
30.04.2023 08:30:18;2023-04-30 08:30:18;899594;0
30.04.2023 08:45:18;2023-04-30 08:45:18;899594;0
30.04.2023 09:00:18;2023-04-30 09:00:18;899595;0
30.04.2023 09:15:18;2023-04-30 09:15:18;899595;0
30.04.2023 09:30:18;2023-04-30 09:30:18;899595;0
30.04.2023 09:45:18;2023-04-30 09:45:18;899595;0
30.04.2023 10:00:18;2023-04-30 10:00:18;899595;0
30.04.2023 10:15:18;2023-04-30 10:15:18;899595;0
30.04.2023 10:30:18;2023-04-30 10:30:18;899595;0
30.04.2023 10:45:18;2023-04-30 10:45:18;899595;0
30.04.2023 11:00:18;2023-04-30 11:00:18;899596;0
30.04.2023 11:15:18;2023-04-30 11:15:18;899596;0
30.04.2023 11:30:18;2023-04-30 11:30:18;899596;0
30.04.2023 11:45:18;2023-04-30 11:45:18;899596;0
30.04.2023 12:00:18;2023-04-30 12:00:18;899596;0
30.04.2023 12:15:18;2023-04-30 12:15:18;899596;0
30.04.2023 12:30:18;2023-04-30 12:30:18;899596;0
30.04.2023 12:45:18;2023-04-30 12:45:18;899596;0
30.04.2023 13:00:18;2023-04-30 13:00:18;899596;0
30.04.2023 13:15:18;2023-04-30 13:15:18;899596;0
30.04.2023 13:30:18;2023-04-30 13:30:18;899596;0
30.04.2023 13:45:18;2023-04-30 13:45:18;899596;0
30.04.2023 14:00:18;2023-04-30 14:00:18;899596;0
30.04.2023 14:15:18;2023-04-30 14:15:18;899596;0
30.04.2023 14:30:18;2023-04-30 14:30:18;899596;0
30.04.2023 14:45:18;2023-04-30 14:45:18;899596;0
30.04.2023 15:00:18;2023-04-30 15:00:18;899596;0
30.04.2023 15:15:18;2023-04-30 15:15:18;899596;0
30.04.2023 15:30:18;2023-04-30 15:30:18;899596;0
30.04.2023 15:45:18;2023-04-30 15:45:18;899596;0
30.04.2023 16:00:18;2023-04-30 16:00:18;899596;0
30.04.2023 16:15:18;2023-04-30 16:15:18;899596;0
30.04.2023 16:30:18;2023-04-30 16:30:18;899596;0
30.04.2023 16:45:18;2023-04-30 16:45:18;899596;0
30.04.2023 17:00:18;2023-04-30 17:00:18;899596;0
30.04.2023 17:15:18;2023-04-30 17:15:18;899596;0
30.04.2023 17:30:18;2023-04-30 17:30:18;899596;0
30.04.2023 17:45:18;2023-04-30 17:45:18;899596;0
30.04.2023 18:00:18;2023-04-30 18:00:18;899596;0
30.04.2023 18:15:18;2023-04-30 18:15:18;899596;0
30.04.2023 18:30:18;2023-04-30 18:30:18;899596;0
30.04.2023 18:45:18;2023-04-30 18:45:18;899597;1
30.04.2023 19:00:18;2023-04-30 19:00:18;899598;1
30.04.2023 19:15:18;2023-04-30 19:15:18;899600;2
30.04.2023 19:30:18;2023-04-30 19:30:18;899602;2
30.04.2023 19:45:18;2023-04-30 19:45:18;899605;3
30.04.2023 20:00:18;2023-04-30 20:00:18;899609;3
30.04.2023 20:15:18;2023-04-30 20:15:18;899613;4
30.04.2023 20:30:18;2023-04-30 20:30:18;899617;5
30.04.2023 20:45:18;2023-04-30 20:45:18;899622;5
30.04.2023 21:00:18;2023-04-30 21:00:18;899626;5
30.04.2023 21:15:18;2023-04-30 21:15:18;899631;5
30.04.2023 21:30:18;2023-04-30 21:30:18;899636;5
30.04.2023 21:45:18;2023-04-30 21:45:18;899641;5
30.04.2023 22:00:18;2023-04-30 22:00:18;899646;5
30.04.2023 22:15:18;2023-04-30 22:15:18;899650;5
30.04.2023 22:30:18;2023-04-30 22:30:18;899655;5
30.04.2023 22:45:18;2023-04-30 22:45:18;899660;5
30.04.2023 23:00:18;2023-04-30 23:00:18;899665;5
30.04.2023 23:15:18;2023-04-30 23:15:18;899669;4
30.04.2023 23:31:12;2023-04-30 23:31:12;899673;4
30.04.2023 23:46:12;2023-04-30 23:46:12;899677;4
01.05.2023 00:01:12;2023-05-01 00:01:12;899682;4
01.05.2023 00:15:17;2023-05-01 00:15:17;899686;4
01.05.2023 00:30:18;2023-05-01 00:30:18;899690;4
01.05.2023 00:45:18;2023-05-01 00:45:18;899694;4
01.05.2023 01:00:18;2023-05-01 01:00:18;899699;4
01.05.2023 01:15:18;2023-05-01 01:15:18;899703;4
01.05.2023 01:30:18;2023-05-01 01:30:18;899707;4
01.05.2023 01:45:18;2023-05-01 01:45:18;899711;4
01.05.2023 02:00:18;2023-05-01 02:00:18;899715;4
01.05.2023 02:15:18;2023-05-01 02:15:18;899720;4
01.05.2023 02:30:18;2023-05-01 02:30:18;899724;4
01.05.2023 02:45:18;2023-05-01 02:45:18;899728;4
01.05.2023 03:00:18;2023-05-01 03:00:18;899732;4
01.05.2023 03:15:18;2023-05-01 03:15:18;899737;4
01.05.2023 03:30:18;2023-05-01 03:30:18;899741;4
01.05.2023 03:45:18;2023-05-01 03:45:18;899745;4
01.05.2023 04:00:18;2023-05-01 04:00:18;899749;4
01.05.2023 04:15:18;2023-05-01 04:15:18;899754;4
01.05.2023 04:30:18;2023-05-01 04:30:18;899758;4
01.05.2023 04:45:18;2023-05-01 04:45:18;899762;4
01.05.2023 05:00:18;2023-05-01 05:00:18;899767;4
01.05.2023 05:15:18;2023-05-01 05:15:18;899771;5
01.05.2023 05:30:18;2023-05-01 05:30:18;899776;4
01.05.2023 05:45:18;2023-05-01 05:45:18;899780;4
01.05.2023 06:00:18;2023-05-01 06:00:18;899784;4
01.05.2023 06:15:18;2023-05-01 06:15:18;899789;4
01.05.2023 06:30:18;2023-05-01 06:30:18;899792;4
01.05.2023 06:45:18;2023-05-01 06:45:18;899796;3
01.05.2023 07:00:18;2023-05-01 07:00:18;899798;3
01.05.2023 07:15:18;2023-05-01 07:15:18;899801;3
01.05.2023 07:30:18;2023-05-01 07:30:18;899803;2
01.05.2023 07:45:18;2023-05-01 07:45:18;899804;1
01.05.2023 08:00:18;2023-05-01 08:00:18;899806;1
01.05.2023 08:15:18;2023-05-01 08:15:18;899807;1
01.05.2023 08:30:18;2023-05-01 08:30:18;899808;1
01.05.2023 08:45:18;2023-05-01 08:45:18;899809;1
01.05.2023 09:00:18;2023-05-01 09:00:18;899809;0
01.05.2023 09:15:18;2023-05-01 09:15:18;899809;0
01.05.2023 09:30:18;2023-05-01 09:30:18;899809;0
01.05.2023 09:45:18;2023-05-01 09:45:18;899809;0
01.05.2023 10:00:18;2023-05-01 10:00:18;899809;0
01.05.2023 10:15:18;2023-05-01 10:15:18;899809;0
01.05.2023 10:30:18;2023-05-01 10:30:18;899809;0
01.05.2023 10:45:18;2023-05-01 10:45:18;899809;0
01.05.2023 11:00:18;2023-05-01 11:00:18;899809;0
01.05.2023 11:15:18;2023-05-01 11:15:18;899809;0
01.05.2023 11:30:18;2023-05-01 11:30:18;899809;0
01.05.2023 11:45:18;2023-05-01 11:45:18;899809;0
01.05.2023 12:00:18;2023-05-01 12:00:18;899809;0
01.05.2023 12:15:18;2023-05-01 12:15:18;899809;0
01.05.2023 12:30:18;2023-05-01 12:30:18;899810;0
01.05.2023 12:45:18;2023-05-01 12:45:18;899810;0
01.05.2023 13:00:18;2023-05-01 13:00:18;899810;0
01.05.2023 13:15:18;2023-05-01 13:15:18;899810;0
01.05.2023 13:30:18;2023-05-01 13:30:18;899810;0
01.05.2023 13:45:18;2023-05-01 13:45:18;899810;0
01.05.2023 14:00:18;2023-05-01 14:00:18;899810;0
01.05.2023 14:15:18;2023-05-01 14:15:18;899810;0
01.05.2023 14:30:18;2023-05-01 14:30:18;899810;0
01.05.2023 14:45:18;2023-05-01 14:45:18;899810;0
01.05.2023 15:00:18;2023-05-01 15:00:18;899810;0
01.05.2023 15:15:18;2023-05-01 15:15:18;899810;0
01.05.2023 15:30:18;2023-05-01 15:30:18;899810;0
01.05.2023 15:45:18;2023-05-01 15:45:18;899810;0
01.05.2023 16:00:18;2023-05-01 16:00:18;899810;0
01.05.2023 16:15:18;2023-05-01 16:15:18;899810;0
01.05.2023 16:30:18;2023-05-01 16:30:18;899811;0
01.05.2023 16:45:18;2023-05-01 16:45:18;899811;0
01.05.2023 17:00:18;2023-05-01 17:00:18;899811;0
01.05.2023 17:15:18;2023-05-01 17:15:18;899813;1
01.05.2023 17:30:18;2023-05-01 17:30:18;899815;2
01.05.2023 17:45:18;2023-05-01 17:45:18;899816;1
01.05.2023 18:00:18;2023-05-01 18:00:18;899818;2
01.05.2023 18:15:18;2023-05-01 18:15:18;899820;2
01.05.2023 18:30:18;2023-05-01 18:30:18;899823;3
01.05.2023 18:45:18;2023-05-01 18:45:18;899827;4
01.05.2023 19:00:18;2023-05-01 19:00:18;899830;3
01.05.2023 19:15:18;2023-05-01 19:15:18;899834;4
01.05.2023 19:30:18;2023-05-01 19:30:18;899837;4
01.05.2023 19:45:18;2023-05-01 19:45:18;899842;4
01.05.2023 20:00:18;2023-05-01 20:00:18;899846;5
01.05.2023 20:15:18;2023-05-01 20:15:18;899851;4
01.05.2023 20:30:18;2023-05-01 20:30:18;899855;4
01.05.2023 20:45:18;2023-05-01 20:45:18;899859;5
01.05.2023 21:00:18;2023-05-01 21:00:18;899864;5
01.05.2023 21:15:18;2023-05-01 21:15:18;899869;5
01.05.2023 21:30:18;2023-05-01 21:30:18;899874;5
01.05.2023 21:45:18;2023-05-01 21:45:18;899878;5
01.05.2023 22:00:18;2023-05-01 22:00:18;899883;5
01.05.2023 22:15:18;2023-05-01 22:15:18;899888;5
01.05.2023 22:30:18;2023-05-01 22:30:18;899892;5
01.05.2023 22:45:18;2023-05-01 22:45:18;899897;5
01.05.2023 23:00:18;2023-05-01 23:00:18;899902;5
01.05.2023 23:15:18;2023-05-01 23:15:18;899906;4
01.05.2023 23:30:18;2023-05-01 23:30:18;899910;4
01.05.2023 23:45:18;2023-05-01 23:45:18;899914;4
02.05.2023 00:01:14;2023-05-02 00:01:14;899919;4
02.05.2023 00:16:14;2023-05-02 00:16:14;899924;5
02.05.2023 00:31:14;2023-05-02 00:31:14;899928;4
02.05.2023 00:45:18;2023-05-02 00:45:18;899932;4
02.05.2023 01:00:17;2023-05-02 01:00:17;899937;4
02.05.2023 01:15:18;2023-05-02 01:15:18;899941;4
02.05.2023 01:30:18;2023-05-02 01:30:18;899945;4
02.05.2023 01:45:40;2023-05-02 01:45:40;899949;4
02.05.2023 02:00:18;2023-05-02 02:00:18;899953;4
02.05.2023 02:15:18;2023-05-02 02:15:18;899958;4
02.05.2023 02:30:18;2023-05-02 02:30:18;899962;4
02.05.2023 02:45:18;2023-05-02 02:45:18;899966;4
02.05.2023 03:00:18;2023-05-02 03:00:18;899970;4
02.05.2023 03:15:18;2023-05-02 03:15:18;899975;4
02.05.2023 03:30:18;2023-05-02 03:30:18;899979;4
02.05.2023 03:45:18;2023-05-02 03:45:18;899984;5
02.05.2023 04:00:18;2023-05-02 04:00:18;899988;4
02.05.2023 04:15:18;2023-05-02 04:15:18;899993;5
02.05.2023 04:30:18;2023-05-02 04:30:18;899997;5
02.05.2023 04:45:18;2023-05-02 04:45:18;900002;5
02.05.2023 05:00:18;2023-05-02 05:00:18;900007;5
02.05.2023 05:15:18;2023-05-02 05:15:18;900013;6
02.05.2023 05:30:18;2023-05-02 05:30:18;900019;6
02.05.2023 05:45:18;2023-05-02 05:45:18;900028;9
02.05.2023 06:00:18;2023-05-02 06:00:18;900035;7
02.05.2023 06:15:18;2023-05-02 06:15:18;900042;8
02.05.2023 06:30:18;2023-05-02 06:30:18;900050;7
02.05.2023 06:45:18;2023-05-02 06:45:18;900057;8
02.05.2023 07:00:18;2023-05-02 07:00:18;900065;8
02.05.2023 07:15:18;2023-05-02 07:15:18;900076;11
02.05.2023 07:30:18;2023-05-02 07:30:18;900088;13
02.05.2023 07:45:18;2023-05-02 07:45:18;900101;13
02.05.2023 08:00:18;2023-05-02 08:00:18;900111;10
02.05.2023 08:15:18;2023-05-02 08:15:18;900123;11
02.05.2023 08:30:18;2023-05-02 08:30:18;900135;12
02.05.2023 08:45:18;2023-05-02 08:45:18;900145;10
02.05.2023 09:00:18;2023-05-02 09:00:18;900155;9
02.05.2023 09:15:18;2023-05-02 09:15:18;900163;9
02.05.2023 09:30:18;2023-05-02 09:30:18;900171;8
02.05.2023 09:45:18;2023-05-02 09:45:18;900185;14
02.05.2023 10:00:18;2023-05-02 10:00:18;900196;11
02.05.2023 10:15:18;2023-05-02 10:15:18;900205;9
02.05.2023 10:30:18;2023-05-02 10:30:18;900218;12
02.05.2023 10:45:18;2023-05-02 10:45:18;900227;9
02.05.2023 11:00:18;2023-05-02 11:00:18;900234;7
02.05.2023 11:15:18;2023-05-02 11:15:18;900245;11
02.05.2023 11:30:18;2023-05-02 11:30:18;900252;7
02.05.2023 11:45:18;2023-05-02 11:45:18;900260;8
02.05.2023 12:00:18;2023-05-02 12:00:18;900270;11
02.05.2023 12:15:18;2023-05-02 12:15:18;900281;11
02.05.2023 12:30:18;2023-05-02 12:30:18;900293;12
02.05.2023 12:45:18;2023-05-02 12:45:18;900305;11
02.05.2023 13:00:18;2023-05-02 13:00:18;900318;13
02.05.2023 13:15:18;2023-05-02 13:15:18;900321;3
02.05.2023 13:30:18;2023-05-02 13:30:18;900325;3
02.05.2023 13:45:18;2023-05-02 13:45:18;900335;10
02.05.2023 14:00:18;2023-05-02 14:00:18;900346;11
02.05.2023 14:15:18;2023-05-02 14:15:18;900357;11
02.05.2023 14:30:18;2023-05-02 14:30:18;900368;11
02.05.2023 14:45:18;2023-05-02 14:45:18;900379;11
02.05.2023 15:00:18;2023-05-02 15:00:18;900390;11
02.05.2023 15:15:18;2023-05-02 15:15:18;900402;12
02.05.2023 15:30:18;2023-05-02 15:30:18;900413;11
02.05.2023 15:45:18;2023-05-02 15:45:18;900423;10
02.05.2023 16:00:18;2023-05-02 16:00:18;900434;11
02.05.2023 16:15:18;2023-05-02 16:15:18;900444;10
02.05.2023 16:30:18;2023-05-02 16:30:18;900453;9
02.05.2023 16:45:18;2023-05-02 16:45:18;900461;8
02.05.2023 17:00:18;2023-05-02 17:00:18;900471;10
02.05.2023 17:15:18;2023-05-02 17:15:18;900482;11
02.05.2023 17:30:18;2023-05-02 17:30:18;900490;9
02.05.2023 17:45:18;2023-05-02 17:45:18;900499;9
02.05.2023 18:00:18;2023-05-02 18:00:18;900507;8
02.05.2023 18:15:18;2023-05-02 18:15:18;900520;13
02.05.2023 18:30:18;2023-05-02 18:30:18;900529;9
02.05.2023 18:45:18;2023-05-02 18:45:18;900538;8
02.05.2023 19:00:18;2023-05-02 19:00:18;900545;8
02.05.2023 19:15:18;2023-05-02 19:15:18;900556;11
02.05.2023 19:30:18;2023-05-02 19:30:18;900566;10
02.05.2023 19:45:18;2023-05-02 19:45:18;900577;11
02.05.2023 20:00:18;2023-05-02 20:00:18;900587;10
02.05.2023 20:15:18;2023-05-02 20:15:18;900598;10
02.05.2023 20:30:18;2023-05-02 20:30:18;900607;9
02.05.2023 20:45:18;2023-05-02 20:45:18;900616;9
02.05.2023 21:00:18;2023-05-02 21:00:18;900625;9
02.05.2023 21:15:18;2023-05-02 21:15:18;900634;9
02.05.2023 21:30:18;2023-05-02 21:30:18;900643;9
02.05.2023 21:45:18;2023-05-02 21:45:18;900652;9
02.05.2023 22:00:18;2023-05-02 22:00:18;900661;9
02.05.2023 22:15:18;2023-05-02 22:15:18;900671;9
02.05.2023 22:30:21;2023-05-02 22:30:21;900674;4
02.05.2023 22:45:18;2023-05-02 22:45:18;900678;4
02.05.2023 23:00:18;2023-05-02 23:00:18;900682;4
02.05.2023 23:15:18;2023-05-02 23:15:18;900686;4
02.05.2023 23:30:18;2023-05-02 23:30:18;900689;3
02.05.2023 23:45:18;2023-05-02 23:45:18;900693;4
03.05.2023 00:00:18;2023-05-03 00:00:18;900696;4
03.05.2023 00:15:18;2023-05-03 00:15:18;900700;4
03.05.2023 00:30:18;2023-05-03 00:30:18;900703;3
03.05.2023 00:45:18;2023-05-03 00:45:18;900707;3
03.05.2023 01:00:18;2023-05-03 01:00:18;900710;3
03.05.2023 01:15:18;2023-05-03 01:15:18;900713;3
03.05.2023 01:31:16;2023-05-03 01:31:16;900716;3
03.05.2023 01:46:16;2023-05-03 01:46:16;900720;3
03.05.2023 02:01:16;2023-05-03 02:01:16;900723;3
03.05.2023 02:15:17;2023-05-03 02:15:17;900726;3
03.05.2023 02:30:17;2023-05-03 02:30:17;900730;3
03.05.2023 02:45:18;2023-05-03 02:45:18;900733;3
03.05.2023 03:00:18;2023-05-03 03:00:18;900736;3
03.05.2023 03:15:18;2023-05-03 03:15:18;900740;3
03.05.2023 03:30:18;2023-05-03 03:30:18;900743;3
03.05.2023 03:45:18;2023-05-03 03:45:18;900747;4
03.05.2023 04:00:18;2023-05-03 04:00:18;900750;4
03.05.2023 04:15:18;2023-05-03 04:15:18;900754;4
03.05.2023 04:30:18;2023-05-03 04:30:18;900758;4
03.05.2023 04:45:18;2023-05-03 04:45:18;900762;4
03.05.2023 05:00:18;2023-05-03 05:00:18;900766;4
03.05.2023 05:15:18;2023-05-03 05:15:18;900771;5
03.05.2023 05:30:18;2023-05-03 05:30:18;900776;5
03.05.2023 05:45:18;2023-05-03 05:45:18;900784;9
03.05.2023 06:00:18;2023-05-03 06:00:18;900791;7
03.05.2023 06:15:18;2023-05-03 06:15:18;900797;6
03.05.2023 06:30:18;2023-05-03 06:30:18;900804;7
03.05.2023 06:45:18;2023-05-03 06:45:18;900810;6
03.05.2023 07:00:18;2023-05-03 07:00:18;900814;5
03.05.2023 07:15:18;2023-05-03 07:15:18;900826;11
03.05.2023 07:30:18;2023-05-03 07:30:18;900837;12
03.05.2023 07:45:18;2023-05-03 07:45:18;900848;11
03.05.2023 08:00:18;2023-05-03 08:00:18;900857;9
03.05.2023 08:15:18;2023-05-03 08:15:18;900865;8
03.05.2023 08:30:18;2023-05-03 08:30:18;900873;8
03.05.2023 08:45:18;2023-05-03 08:45:18;900880;7
03.05.2023 09:00:18;2023-05-03 09:00:18;900888;9
03.05.2023 09:15:18;2023-05-03 09:15:18;900899;11
03.05.2023 09:30:18;2023-05-03 09:30:18;900913;13
03.05.2023 09:45:18;2023-05-03 09:45:18;900926;13
03.05.2023 10:00:18;2023-05-03 10:00:18;900941;15
03.05.2023 10:15:18;2023-05-03 10:15:18;900953;12
03.05.2023 10:30:18;2023-05-03 10:30:18;900964;11
03.05.2023 10:46:16;2023-05-03 10:46:16;900981;16
03.05.2023 11:01:02;2023-05-03 11:01:02;900995;15
03.05.2023 11:16:08;2023-05-03 11:16:08;901006;11
03.05.2023 11:31:10;2023-05-03 11:31:10;901019;13
03.05.2023 11:46:11;2023-05-03 11:46:11;901032;13
03.05.2023 12:01:09;2023-05-03 12:01:09;901047;15
03.05.2023 12:16:26;2023-05-03 12:16:26;901061;14
03.05.2023 12:31:23;2023-05-03 12:31:23;901076;15
03.05.2023 12:46:16;2023-05-03 12:46:16;901090;14
03.05.2023 13:01:16;2023-05-03 13:01:16;901103;13
03.05.2023 13:16:29;2023-05-03 13:16:29;901116;13
03.05.2023 13:31:43;2023-05-03 13:31:43;901125;10
03.05.2023 13:46:14;2023-05-03 13:46:14;901137;11
03.05.2023 14:01:24;2023-05-03 14:01:24;901151;14
03.05.2023 14:16:37;2023-05-03 14:16:37;901166;15
03.05.2023 14:31:36;2023-05-03 14:31:36;901182;16
03.05.2023 14:46:30;2023-05-03 14:46:30;901194;12
03.05.2023 15:01:41;2023-05-03 15:01:41;901207;13
03.05.2023 15:16:43;2023-05-03 15:16:43;901219;13
03.05.2023 15:31:45;2023-05-03 15:31:45;901233;13
03.05.2023 15:46:57;2023-05-03 15:46:57;901247;14
03.05.2023 16:01:36;2023-05-03 16:01:36;901261;14
03.05.2023 16:16:33;2023-05-03 16:16:33;901276;14
03.05.2023 16:31:49;2023-05-03 16:31:49;901290;15
03.05.2023 16:46:24;2023-05-03 16:46:24;901303;12
03.05.2023 17:01:49;2023-05-03 17:01:49;901316;13
03.05.2023 17:16:33;2023-05-03 17:16:33;901328;12
03.05.2023 17:31:32;2023-05-03 17:31:32;901340;13
03.05.2023 17:46:29;2023-05-03 17:46:29;901352;12
03.05.2023 18:01:43;2023-05-03 18:01:43;901364;12
03.05.2023 18:16:31;2023-05-03 18:16:31;901377;13
03.05.2023 18:31:34;2023-05-03 18:31:34;901389;12
03.05.2023 18:46:39;2023-05-03 18:46:39;901400;11
03.05.2023 19:01:44;2023-05-03 19:01:44;901410;10
03.05.2023 19:16:46;2023-05-03 19:16:46;901418;8
03.05.2023 19:31:27;2023-05-03 19:31:27;901428;10
03.05.2023 19:46:26;2023-05-03 19:46:26;901439;11
03.05.2023 20:01:37;2023-05-03 20:01:37;901449;10
03.05.2023 20:16:26;2023-05-03 20:16:26;901459;10
03.05.2023 20:31:25;2023-05-03 20:31:25;901468;9
03.05.2023 20:46:37;2023-05-03 20:46:37;901478;10
03.05.2023 21:01:31;2023-05-03 21:01:31;901487;10
03.05.2023 21:16:40;2023-05-03 21:16:40;901497;9
03.05.2023 21:31:37;2023-05-03 21:31:37;901506;9
03.05.2023 21:46:30;2023-05-03 21:46:30;901515;9
03.05.2023 22:01:47;2023-05-03 22:01:47;901525;10
03.05.2023 22:17:11;2023-05-03 22:17:11;901534;9
03.05.2023 22:31:30;2023-05-03 22:31:30;901538;4
03.05.2023 22:46:35;2023-05-03 22:46:35;901541;4
03.05.2023 23:01:18;2023-05-03 23:01:18;901545;3
03.05.2023 23:16:39;2023-05-03 23:16:39;901548;3
03.05.2023 23:31:37;2023-05-03 23:31:37;901552;3
03.05.2023 23:46:43;2023-05-03 23:46:43;901555;4
04.05.2023 00:01:42;2023-05-04 00:01:42;901559;4
04.05.2023 00:16:33;2023-05-04 00:16:33;901562;3
04.05.2023 00:31:26;2023-05-04 00:31:26;901566;3
04.05.2023 00:47:40;2023-05-04 00:47:40;901569;3
04.05.2023 01:02:23;2023-05-04 01:02:23;901572;3
04.05.2023 01:17:36;2023-05-04 01:17:36;901575;3
04.05.2023 01:31:38;2023-05-04 01:31:38;901578;3
04.05.2023 01:46:30;2023-05-04 01:46:30;901582;3
04.05.2023 02:01:37;2023-05-04 02:01:37;901585;3
04.05.2023 02:16:25;2023-05-04 02:16:25;901588;3
04.05.2023 02:31:27;2023-05-04 02:31:27;901592;3
04.05.2023 02:46:33;2023-05-04 02:46:33;901595;3
04.05.2023 03:01:28;2023-05-04 03:01:28;901598;3
04.05.2023 03:16:27;2023-05-04 03:16:27;901601;3
04.05.2023 03:31:45;2023-05-04 03:31:45;901605;3
04.05.2023 03:46:31;2023-05-04 03:46:31;901608;4
04.05.2023 04:01:35;2023-05-04 04:01:35;901612;4
04.05.2023 04:16:37;2023-05-04 04:16:37;901616;4
04.05.2023 04:31:33;2023-05-04 04:31:33;901619;4
04.05.2023 04:46:29;2023-05-04 04:46:29;901623;4
04.05.2023 05:01:33;2023-05-04 05:01:33;901627;4
04.05.2023 05:16:49;2023-05-04 05:16:49;901632;5
04.05.2023 05:31:39;2023-05-04 05:31:39;901636;4
04.05.2023 05:46:45;2023-05-04 05:46:45;901641;5
04.05.2023 06:01:35;2023-05-04 06:01:35;901648;7
04.05.2023 06:16:31;2023-05-04 06:16:31;901656;8
04.05.2023 06:31:43;2023-05-04 06:31:43;901663;7
04.05.2023 06:46:32;2023-05-04 06:46:32;901669;5
04.05.2023 07:01:36;2023-05-04 07:01:36;901678;9
04.05.2023 07:16:41;2023-05-04 07:16:41;901689;11
04.05.2023 07:31:40;2023-05-04 07:31:40;901699;11
04.05.2023 07:46:29;2023-05-04 07:46:29;901709;10
04.05.2023 08:01:28;2023-05-04 08:01:28;901717;8
04.05.2023 08:16:33;2023-05-04 08:16:33;901725;7
04.05.2023 08:31:39;2023-05-04 08:31:39;901733;8
04.05.2023 08:46:46;2023-05-04 08:46:46;901740;7
04.05.2023 08:56:18;2023-05-04 08:56:18;901744;5
04.05.2023 09:01:37;2023-05-04 09:01:37;901747;3
04.05.2023 09:16:36;2023-05-04 09:16:36;901756;9
04.05.2023 09:31:30;2023-05-04 09:31:30;901767;11
04.05.2023 09:46:37;2023-05-04 09:46:37;901776;9
04.05.2023 10:01:31;2023-05-04 10:01:31;901786;10
04.05.2023 10:16:48;2023-05-04 10:16:48;901799;12
04.05.2023 10:31:44;2023-05-04 10:31:44;901809;10
04.05.2023 10:46:36;2023-05-04 10:46:36;901820;11
04.05.2023 11:01:23;2023-05-04 11:01:23;901827;7
04.05.2023 11:16:38;2023-05-04 11:16:38;901833;6
04.05.2023 11:31:31;2023-05-04 11:31:31;901841;8
04.05.2023 11:46:39;2023-05-04 11:46:39;901850;9
04.05.2023 12:01:39;2023-05-04 12:01:39;901857;8
04.05.2023 12:16:38;2023-05-04 12:16:38;901866;9
04.05.2023 12:31:47;2023-05-04 12:31:47;901875;9
04.05.2023 12:46:43;2023-05-04 12:46:43;901885;10
